,IRF4,BATF_1,BATF_2,BATF_3,BCL3_1,BCL3_2,BCL3_3,CREBBP_1,CREBBP_2,CREBBP_3,DIP2B_1,DIP2B_2,DIP2B_3,E2F6_1,E2F6_2,E2F6_3,EP300_1,EP300_2,EP300_3,ESRRA_1,ESRRA_2,ESRRA_3,GTF2B_1,GTF2B_2,GTF2B_3,HCST_1,HCST_2,HCST_3,IKZF3_1,IKZF3_2,IKZF3_3,IRF3_1,IRF3_2,IRF3_3,IRF5_1,IRF5_2,IRF5_3,IRF7_1,IRF7_3,IRF8_1,IRF8_2,IRF8_3,IRF9_1,IRF9_2,IRF9_3,JUND_1,JUND_2,JUND_3,KLF13_1,KLF13_2,KLF13_3,NFE2L1_1,NFE2L1_2,NFE2L1_3,NFKB2_1,NFKB2_2,NFKB2_3,NFYC_1,NFYC_2,NFYC_3,NR3C1_1,NR3C1_2,NR3C1_3,PAX5_1,PAX5_2,PAX5_3,POU2F1_1,POU2F1_2,POU2F1_3,RAD21_1,RAD21_2,RAD21_3,RDBP_1,RDBP_2,RDBP_3,RELA_1,RELA_2,RELA_3,RELB_1,RELB_2,RELB_3,RXRA_1,RXRA_2,RXRA_3,SP1_1,SP1_2,SP1_3,SP3_1,SP3_2,SREBF2_1,SREBF2_2,SREBF2_3,STAT2_1,STAT2_2,STAT2_3,STAT6_1,STAT6_2,STAT6_3,TAF1_1,TAF1_2,TAF1_3,TCF12_1,TCF12_2,TCF12_3,USF1_1,USF1_2,USF1_3,WHSC1_1,WHSC1_2,WHSC1_3,YY1_1,YY1_2,YY1_3,ZBTB38_1,ZBTB38_2,ZBTB38_3,ZHX2_1,ZHX2_2,ZHX2_3
HEY1_motif1,0.009260529028634548,0.015082159616636079,0.01955690226669439,0.014387474167928816,0.005346219038187727,-0.018348888111515128,-0.018456191237662435,0.005475717609391401,0.0013818325520293289,-0.00010234574029489121,0.006952657697995483,-0.0012729743214010582,0.005634562860728616,0.00012257668841347458,-0.008528785422010486,0.015747170235484817,0.014920001385726325,0.014851855850317777,-0.002672479572080055,0.004404496775055399,-0.01159567664367897,0.0031024957419172536,0.016707239805368534,0.008606058059748609,0.023949449992386036,0.02610128651595755,0.0035495210058326706,0.024450155061769473,0.02249953178249205,0.002179951185287459,0.003784686029940324,0.035374166345072205,0.011353781432542278,0.008705153000605448,-0.004714923358351912,0.0019569853268996983,-0.0073580046457791416,-0.01049738498530007,0.0084737905927905,0.002977200478523428,-0.008293060705373272,0.010656338376887564,0.00107406656122171,0.01390519626239887,0.003887323944529282,0.01911865213477822,0.0009837464874643124,0.011198943381653186,0.0052482174610786105,-0.0005351639387387858,0.00571411899589785,0.0030957162020172602,0.007007132100987448,0.019378257813163383,-0.00012652047592418065,0.00030463072843741733,0.001642894832922623,-0.01115813652474201,0.01537227451850487,-0.016607119906043823,0.011735109528042159,-0.002744261468589672,-0.01588297914790695,0.026125876166185703,0.00968127070996726,-0.005316799041939524,0.009150583200923492,0.004878954308606221,0.013860405108684063,0.027184083858838436,0.009729394812624354,0.014390976122945312,-0.002771773473065728,0.004190246344326708,-0.016938735661553385,-0.004205335750287638,-0.0023499282191544297,0.017286689051271713,0.0009246662308467393,-0.005858043439810183,0.024127708446150503,-0.012879879751879887,-0.007579194636265643,0.007658398536204745,-0.012720512933207806,-0.010540508655886788,-0.008072591181219741,0.017307009617031285,0.011680076186466225,0.01549363885221688,0.01168110703386048,-0.0020662795418496097,0.023793887338651665,0.0012888443259502032,0.027212370960137577,0.017666046414499995,0.006766497283112621,0.009203274053919916,-0.0137269836566772,-0.00662056443002596,0.025969186995474437,0.0013071934054925797,0.012168204383764746,0.01605993969452209,0.006761881974601742,-0.0009087217283222755,0.0035722666681564197,-0.003951889012695158,-0.03884520358107976,0.01244289914208032,0.0191643652213145,-0.006112920045407612,0.013845470995138318,0.017426678449366833,0.005249305812106989,0.0018172703038695861,0.026541834653663263,0.010584992423945772,-0.0025138842027645383
MSX2_motif1,0.009256697558640241,-0.010386525640430503,0.01066793674985464,0.005169736635716692,-0.0045190923482517015,-0.01619831731995535,-0.011067261098736436,-0.016663210401602124,0.011952325491686617,-0.007545745147232065,-0.004164742239602281,-0.021689642102349218,-0.008065873036943281,0.010531820675922673,0.005171132229762536,0.004939719674377222,0.021582928582032285,0.017756236585469463,0.0015916254730219972,0.003720669895296633,0.021872357800949906,-0.0014767886576129495,0.013196440456895253,-0.0113687770435961,-0.017366539367860444,0.007761218151681536,0.008660941223513248,-0.007348164168280548,-0.014995555903720204,0.005349526638256577,-0.0037171430804524884,-0.01484193877602235,-0.014713605886212573,0.013708711010916396,-0.004621177518836694,0.01891101560006512,-0.003799970830071204,0.001796498267338362,-0.005521119173759555,0.014921774869529359,0.006672474317649827,0.0014503600321997413,0.023561410701135294,-0.004115878842349306,-0.001063075073702916,-0.00879389734845108,-0.005179222921801996,-0.024460503454074627,-0.029839425768739814,-0.0016049232801087622,-0.0004919456377917332,0.01379829403153778,-0.006050412352125769,0.004923574948355636,-0.0016460151895846885,-0.013738237721031324,-0.016202041750052402,0.010952326005500538,-0.019729354442811365,0.028132978243378553,-0.011142904867586961,0.014436588669817965,0.03163575518283079,-0.0010924281114317274,-0.012899656519098066,0.01473446739774643,-0.007799874592747158,-0.011179658227715241,0.022120452502926023,0.013644510607894475,0.00802551119132395,-3.5311867097369825e-05,-0.010335360039744954,-0.005966752592980185,0.013943767385351072,0.000981714705976612,-0.004386068633110332,0.003600244937039271,0.015828435830212435,0.017910852528062342,-0.009694066063258781,0.015145243100204733,0.029027849940221253,-0.006336743628980027,0.018016999774108457,0.017098949181502936,-0.00018016749494737053,-0.012401367906469856,-0.005043883106176858,-0.00015364112150691834,-0.016563453313122752,-0.009630787735696695,0.012684492265557245,-0.00235489741342498,-0.004569187509210925,-0.02624816377759511,0.025200517171412293,-0.011619965632630907,-0.0010472615539424974,-0.018320693154593563,-0.00752580318442146,0.0067499469343621785,-0.006636011287705448,-0.007932793998496935,-0.008417644875811764,0.004285379565993881,-0.008699462565679427,0.007056261172365754,0.00018701590879609934,-0.003867465343648937,-0.02280082464096392,-0.035247570117992864,-0.031437653635012885,-0.00018823137097601943,0.025711452304396653,0.012352472680486724,-0.04484266338976927,0.019677560214516793,0.000641658916718385
NEUROG2_motif1,0.00920189260144816,-0.014526006800500547,0.0077938874700419665,0.015259971856871134,-0.0030486217648937625,0.0004613069598121598,0.009582208086886364,0.013131130918398884,0.015441304921139406,0.010705328559261554,-0.002320640081877311,-0.0037688802534049117,-0.0032608794359134017,0.002032471521121356,0.02703018006880011,0.007883842430363434,0.013923198404707174,0.023573789978344202,0.010651689915147516,0.019368672067390572,0.007159518952493331,0.0015167764443337753,0.0183448038659782,0.010615799802345931,0.01698661291834806,0.013588639755026532,-0.006284520405643227,-0.0010644289562182685,0.006933351229811865,0.013923901183884077,0.007460944648027864,0.013257839422240804,0.015647399270331156,-0.00451269838020318,-0.005770342450780265,0.0012892459751820161,0.019157613618155253,0.023423574327129937,0.008787970398754947,0.005733447389634379,0.018583173912800285,0.021839194464834105,0.0077695199077331255,0.01486914663477094,-0.00906614062210673,0.0064087595339000795,0.010064611942084103,0.005372181032409798,-0.0022507404614820594,0.008129119739544293,-0.005699394682995942,0.013566003374059905,0.004988033200770249,0.017457696117456623,0.016239958733506886,-0.001230403476325936,0.012935883523318124,0.02297183129961067,-0.01834653826687186,0.026898567454531504,0.014463155491420618,0.014249549745304381,0.01734907686720432,0.0024729987724964636,0.009700306104144952,0.03100197431492936,0.02026803946029472,0.012605843554851054,0.016582999862035364,0.02854403196836838,0.015869226528235632,0.027117174733071143,0.01606615446804245,0.008726944106678158,0.023665821304827875,-0.004183975126771436,0.01740706555324207,0.023546094765089124,0.028396374515680764,0.0351539488425157,-0.002882300694713271,0.014501710842646098,0.021335016294135777,-0.011205279846067584,0.004960669458676145,0.013139701099458372,0.002539049724787133,0.0033697631172996513,-0.0035245006896558423,0.010130346828156181,-0.005712076944448563,0.006773256975904309,0.031032223019645356,0.0015642076302373928,0.034602208401265176,-0.003024883319239733,-0.00040625281341324877,-0.02105041742123821,-0.0007027344801584997,-0.0006120551411377418,0.007645117173282663,0.01689991133514349,-0.0065306816447123104,0.00857386450143406,0.011541999548339702,0.016737285270805032,-0.0030755363591837147,0.01183775958726823,0.03180944615268724,0.004321138329247078,-0.0004995702895703833,-0.009103543027505758,-0.019976061029066843,0.0029183996708209317,0.004151431452425178,0.00566588711977482,-0.001490269612348009,-0.002096077285216648,0.03056683530893597
HOXC13_motif2,0.00913855132961754,-0.01066443522275321,0.0012669501127234707,-0.005190001715156025,0.0027347261964177543,0.0013161985724052206,0.0018963720747462443,-0.038560484627063886,-0.0050094996211923195,-0.012059001926031154,-0.00363495463594254,-0.01450000635505325,-0.002288503538151094,-0.007737141490110017,0.0042337728867597145,0.01099537623771115,0.01639743047936643,0.00482790542684918,0.02068990162703958,0.0022631643437423824,-0.00020145631024009856,0.0011310441247120565,-0.009754880435493307,-0.00854296381717258,-0.026216252663601104,0.0006444855402529285,0.0023432949243225062,-0.001285612161194436,-0.0007874669001133727,-0.0030373583067850947,-0.016578210942269096,-0.015991068883830305,-0.020815080843942863,-0.008130824777313656,0.004711859567986204,-6.403580854827761e-05,0.0006952231443647369,-0.008515650467171738,-0.004063392716146653,0.015112085693769133,0.026346196062704445,0.0007095238621050135,0.005243344140159777,-0.009078476150094357,-0.014627564820477909,0.0008176886258032929,-0.0031175334312859085,-0.012615048232069041,-0.02812910650861422,-0.0054547625678502375,-0.005185872049491364,-0.007058748357368331,-0.02319973690763705,-0.00040098147035221005,-0.0024609336256998945,-0.019441731596026145,0.0037855960218937663,-0.010657362866686552,-0.005744965477584289,0.03583218393195964,-0.001354014139989031,0.010921706481814399,0.025349425460591966,0.0099836248589338,-0.014533492868928502,0.0025151890584394596,-0.020551075811516842,-0.014788240325683594,0.01614236885144518,0.006903482798951289,-0.008717549598186082,-0.0033211863620102454,-0.024607229804332206,0.00514994800913811,0.005569750111247095,0.0019871598596708988,0.013909111562992318,-0.008070770647136344,0.00946664636297842,0.011735786184023125,-0.0055297491202899425,0.0030083991750630905,0.0009786721279720389,-0.0061701601449794695,0.007123466578374061,0.00245210759218469,-0.02488977979951634,-0.015724904979141953,-0.007906125679515983,-0.00546498317656589,-0.005996801848521555,-0.00619427169181733,0.00636926949390877,-0.008651001327080963,-0.010529428610326217,-0.03277178939833245,-0.003494277537582368,-0.02086880608991552,3.7861823164766056e-06,-0.005798293536867965,-0.021611572666381095,0.020141127513404227,-0.02186474879863653,0.00016136346018208876,0.00010056422799014077,0.0015224409394560287,-0.0017706043727425266,-0.005723356581822112,0.031217924750331166,0.004121984864312152,-0.025130259875152498,-0.029444542037137388,-0.027805490380742665,0.005160941534347695,0.0018422032438652966,0.014440556848487442,-0.04157723532877613,0.019714052770600735,0.007130050601842658
ZNF85_motif1,0.009012447327125675,-0.006316546751051468,-0.013586894370979506,0.003922655648546502,-0.0048283231127075185,-0.0034217493775743654,-0.0058401564270315716,-0.005438245657605675,0.010945515594585061,-0.004461765891344121,0.0012557193595519982,0.006181585782898192,-0.0005649047897789393,0.005493687433923757,0.021463930292605328,0.011018364711269553,0.01838047826883265,0.012647482808450348,0.004275823570506618,0.005028734810952068,0.026174312239302895,0.018459773090534846,0.006419445286292593,-0.016215038936616775,-0.006345972676979873,0.0006937208160752605,0.007403173587366595,-0.008363144981308003,-0.009513348035201954,-0.005458726345107603,0.005032379363570116,-0.012360880416836353,-0.018955171972344715,-0.0020967266768948303,0.016856833777499372,0.009617282124903063,0.023346452295118184,0.007622210859416952,0.002018599350131333,0.014014785636859855,0.007556913771211319,0.005394878197692722,0.026238722850506817,0.002739472059777611,-0.008499510957638576,-9.312274423669313e-05,-0.005549949238146858,-0.016863723964009317,-0.0022868966151933156,-0.0004569734435607682,-0.0016704760170010336,-0.004390508394559566,0.0020891135788229645,0.015941955747193984,-0.0032845472552046153,-0.011908572969344888,0.010604372065605694,-0.005172777766960804,0.0020460363472093726,0.010795141635173245,0.014950236886205993,0.002799610489222948,0.015481636914588646,0.008948828949724388,0.016111946087181816,0.018855253885915944,0.004471937636234605,-0.004012506177214931,0.01936264215317877,0.016631672511053394,0.014611748651719462,0.024877954794579493,-0.0039871969979915715,0.007673922337088501,0.006036433324630668,0.008453853683453059,-0.0010852447419707752,0.009963636559034608,-0.011536802193831285,0.012407368253788279,0.0014641817092119628,0.013703947888315537,0.0045151559371816585,0.009583589865388646,0.00770664987227483,0.013911239645746802,0.0017871958217162234,-0.0037854654670447874,-0.0044407144670285436,0.0014113787424682189,-0.016005172393855828,0.003887122967086566,0.006388370664745194,0.004052444203526641,-0.016938869578592166,-0.01558489856632873,0.011064573201190942,-0.010518662043116932,-0.007459621127105296,-0.007666216014662947,-0.00367385688364828,0.002310409692245861,-0.010663395063112039,0.018569153397920674,-0.0004001766639973989,-0.0029794879698284895,0.0021081155548716836,0.012608742088493613,0.017457372715551187,0.014020870792869001,-0.007351616851933716,-0.024640440149974557,-0.011186796829109514,0.004883863615144423,0.0004972618304270818,-0.004099055972832476,-0.013743340567440856,0.014468113437638002,0.0056040719968390214
CEBPG_motif1,0.008963190777811486,-9.880292957803699e-05,-0.010569067340614545,0.006683166631406688,-0.006659225557780402,0.007456487321684011,0.013560244778376923,-0.028242781779141673,0.022528665279415043,-0.00022728899260457253,-0.006265020458719004,-0.013178059793145614,-0.0039427130261635085,0.0037409087496554864,-0.006631935294816222,-0.016214307976176227,-0.005684760395273179,0.014171580298823372,0.002733406139569532,-0.0012736102235662036,0.01595433842734651,0.011698444624071117,-0.015920647838738543,-0.00967785166858905,-0.0030169223465960297,-0.004552386178085756,-0.0064163062847597905,0.0033541505953588575,-0.011820298329603492,0.003133792512514686,0.015330264873850495,-0.012307690553742123,-0.01740917014142173,0.0031553961306577147,-0.006056110774799693,0.018130773424347303,0.01807380333918216,0.005743886907471708,0.0005044921482838587,0.02171683795909905,0.0030154852855425883,0.00197594359448095,0.022802998286484494,-0.0012419554103198852,-0.01947766315545842,-0.002427049008174807,0.013759364295383271,-0.011829485788334293,-0.009246182951897264,-0.020233102293968453,0.010826282277902274,0.012926945763216848,0.0010835987564805334,0.008856566100813042,0.006659493921657576,-0.0028886416420474095,0.018916270702730557,-0.004743006058887801,-0.004022636699620714,0.03635589935970057,0.00685369516628624,-0.003297133785943876,0.02362151006804817,0.007052880684097309,0.0008047058457128156,-0.002605130814524601,-0.0005062685663616317,-0.005763473660023627,0.004259594769362995,0.022699207079661644,0.007832966956092707,0.004040680899866942,-0.007417707457687179,-0.003956438687185659,-0.00844522074151721,-0.007054429084575571,0.004308084983924508,0.0074085817002335266,-0.00523169264459378,-0.001877155163072891,-0.000908652813619724,0.01873646939100678,-0.003941459601804152,-0.007945155853449582,0.0102774779860663,0.004508710028394874,0.001792906531665616,-0.013149119999109216,-0.0021353614776842516,0.004362276840711395,-0.006969274047550644,0.008768111471844075,-0.009299813954670838,0.003120857536650166,-0.009855456329263226,-0.022343214979395933,0.005896480543839062,-0.016583504781436463,0.007412495818966316,0.0005935969024996917,-0.02244889677611157,-0.0010024171349904156,-0.02181038233212576,0.013665662816396574,-0.0018503073846639756,0.0043704709048046795,-0.0061290033146749415,-0.0004790885424692444,0.006942502091616062,0.000123354495365305,-0.019549479794596022,-0.007004796234903007,-0.01940831269273134,0.003577189606846014,0.009064863580911107,0.009479428613918156,-0.02272993099424701,0.006056926808830763,0.00025970624861415743
SOX18_motif3,0.00891827279822185,0.012990300076268533,0.00041166072251110005,0.0003457671003264032,0.0018426300178245624,-0.011592709745510372,0.015134041119227228,-0.0149039263691067,-0.0019775699773857823,-0.010085182267603925,0.0068786749935470515,-0.004679324696464163,-0.014494177723937783,0.0004096730774059327,0.02241066780182008,0.008861969853021678,0.009501834796956127,0.004145656269939157,0.013683112989023413,0.0223832999843444,0.0035004263510518253,0.006346085239019167,-0.0025679408791443497,-0.015000620482296683,0.005688924436781485,0.0023420872868752233,0.0067841035632309555,-0.00042335119910192893,0.012028869879112947,0.019749499013217316,0.002070964131847382,-0.02852514605918711,-0.0021722486122129616,-0.005002375304010489,0.0071982534371162485,0.015852402782511762,0.0010833078964970272,-0.0013888809448522857,0.003394349058930564,0.008179689967734528,0.011358960896125552,0.0016412117818368935,0.016249358743764094,-0.0023912929346734542,-0.007362155972096909,-0.01635613414875035,-0.0013121041384143363,-0.009513712598461371,-0.014687058891341316,0.005287533196999659,-0.01048542952739878,-0.013632396047096223,-0.004423422806368338,-0.0018956701513994706,-0.021152381002813705,-0.021230755644108503,0.019147753782594142,-0.0004079365980676632,-0.00836185339100013,0.03200024119338968,-0.00023309048167870433,0.006201867591778919,0.020220155784774055,0.0027225340199772746,-0.005213497512590663,0.013554769727367508,-0.0024942301045319777,-0.00040759921760339827,0.015555028525692424,0.0238156643439041,-0.0015767267337883795,-0.0011895842098778447,-0.023290893107056718,-0.00017518169349687378,0.00719533473033486,0.0073735328073211885,-0.003227060778439218,0.00812697254325019,0.010110167759645136,0.007599901425937738,0.011435267159006045,0.004162935235785735,0.01795654362791499,-0.009560582950728582,-0.012711039586459026,-0.0025570405375346366,-0.024327848805489324,-0.0162603275925382,-0.015586921443107672,-0.0010844584582252541,0.00045860830325929067,-0.0024592630656587134,-0.0025513187833011565,-0.0020559656068957293,-0.00979426514724763,-0.02897064150636428,0.009872638178766706,-0.00974455826826863,-0.005671850442251572,-0.009291016102419272,0.0002550374099661998,0.028323284340175697,0.005720975927294086,-0.007622333671040925,-0.004902083912628809,0.0073370900727770865,-0.013146148332744169,5.191270982561281e-05,0.015723565503100494,0.017055920202407274,-0.0023617086597936808,-0.014604621542901248,-0.01290161765384604,-0.006029455313647631,-0.0014179342790195577,0.023640117975074818,-0.02382051857166022,0.017092839186043048,-0.008193050352305484
HOXA9_motif2,0.008908067737086934,-0.002165604741765833,-0.0042333213344804286,0.0016482331752568698,-0.002955945407390198,-0.027040580911266224,0.01107790022876365,-0.026047351285948882,-0.0083339158759331,-0.0168312617972947,-0.009874300832567618,-0.007821909732668995,-0.005007358069301708,0.004606042020310071,-0.00028597318326310014,0.0035560503376804373,0.024205388499785378,0.023955709615480707,0.019937063030270832,-0.0034073946406512194,0.005661355743747622,0.01564635350704031,0.007838795587208175,-0.007662352695561577,-0.004742329790068086,0.007622369473268123,0.007924494626543573,0.014642643161777843,-0.009991569530051177,-0.0019867929530670726,-0.0003682742713199746,-0.01812687717616275,-0.010789921377020336,-0.0021608539064404456,0.008062289472410606,0.021848208230801882,0.004133449951924589,0.012591439057518795,0.0016942306215430357,0.03353529180156389,0.015542309198644317,-0.0017202722079674025,0.016454524782162194,-0.0006591786764857349,-0.010528384701333991,0.0025910839115492507,0.0028832351593331123,-0.017846388162575354,-0.003991619500199806,-0.000494424427508254,-0.0033398437237923914,-0.0017159770818105133,0.006434337301146601,0.0073024120803425255,0.005060972138864807,-0.008749900934898578,-0.004998895987738683,0.026426870054664715,-0.008221833651689133,0.000304636250579461,0.0013274393917692006,0.022845166463482402,0.021399195933088536,-0.004251073737405387,0.004353607627879465,0.001979764590744591,0.0062641278278911024,-0.01791633393666702,0.02974635941759577,0.012710588482471715,-0.004059536569716868,-0.0016936816472670339,-0.006415731676333638,0.001394626438183481,-0.0020207055684636284,-0.006230681171247723,0.011702979178895947,0.001109617846798568,0.0021690609913778856,0.001440418933529889,0.007497990376030837,-0.0002042723377825289,0.006141444761829884,-0.009031042946876854,0.011235021328791884,0.00913119275950238,-0.0013127106570782756,-0.02030034346145014,0.0001511354342719565,-0.0028535734114494655,-0.015752976961424282,0.0034131334911104362,0.004119897963288555,-0.004403058409879853,-0.013047032974225603,-0.01856666645744099,0.016343542299638126,-0.005645278750567928,-0.021605205983012264,-0.001601497799627653,-0.012464893915347587,0.0009076204175804668,-0.01705795294160965,-0.004450779294283226,-0.006127867505828041,0.0016766907090137633,-0.004931967952200846,0.02362559885763556,0.024124539918478138,-0.004479053170969126,-0.012505187905863578,-0.011914462996083891,-0.01509518174453573,-0.013733898601130256,0.015291316757725049,0.006315169801876362,-0.040367503155737165,0.0265359261654457,-0.0031400773622213495
FOXO3_motif3,0.008881311267602362,-0.006092958215111795,-0.004288482296630604,0.025342365880846564,-0.005264094882822235,-0.025206291172037657,-0.0004810702375173021,-0.0011977495017771614,-0.006987988281282767,-0.005636511545185859,-0.007465715574984449,-0.009543077475173677,-0.010005907394894573,-0.011878340342009238,-0.005572427046016132,0.012303941875124654,0.011126487396653,-0.009228743701293066,-0.0014283884682305824,0.013539467667995629,-0.0009120026346417632,-0.0005537624520108879,-0.008014369587124585,-0.012217873015287598,0.008570908525288103,0.00541684839640905,0.017921557251356114,0.003378661774114647,-0.013711909655658652,-0.0024592913895607085,0.0020767809443562623,-0.0018043928520160952,-0.01145698282976567,0.007974144307542067,-0.007376974304051915,0.014656761261669433,-0.002487554996285023,-0.024943736873570287,-9.553433091092689e-05,-0.00036643488859676,0.008560370546231752,-0.002778173819086425,0.005250164658021577,-0.02184580611938983,0.008779985299852277,-0.0059867753502306515,-0.0081028920915738,-0.013444627547771832,-0.0057247579221559874,-0.02212259399368591,0.005563911617708198,0.009485193587573314,-0.015834210971944637,0.0009092588432378735,7.29712253051427e-05,-0.008810406250570833,-0.010404673457253452,0.010738991537159306,-0.0081748524694198,0.013899185645118859,0.003966677146072641,0.02302903252004224,0.014417095467650264,-0.005646552592589012,-0.013065928929222469,0.013115122106353056,-0.02014868477874842,-0.005933869867263212,0.010151867919822173,-0.0019902501196399813,-0.010284505166528124,-0.005183289704328845,-0.008602672640268452,-0.006650833756172758,0.011059396121705894,-0.0029122035014174917,-0.013184226334524953,0.009028928944565738,0.0026709920374257214,0.0032752053802656707,0.010781923501796409,0.00016968164002145375,0.008454190697132982,-0.0020209226029097773,0.002391868989860068,0.004712856569336421,-0.0167524785989963,-0.03379888477215816,0.0033224035562273374,0.004901298606974867,-0.02066037493730156,-0.001512670232490119,0.010778484776325157,0.003771258401573265,-0.019201847707961617,-0.016574148540777444,0.01538017283215675,-0.01569754863386542,-0.015612633983223108,0.0031002293814656936,0.011530378088335966,0.002469057776622141,-0.016776582076578634,-0.0014761980533140873,0.00897828044867222,0.01742222281430634,-0.006284726375428381,-0.015153206314308306,0.012285262506281966,0.012293496020068965,-0.0038928077779860058,-0.01306878532341947,-0.013799165613019812,0.0035673293229929325,0.006841845016245029,0.00011848097067739203,-0.03896257901280696,0.015154391639041424,-0.006570025276620288
DRGX_motif1,0.008849515058992055,-0.004723489158376198,-0.00720744851681061,-0.00044181279992978406,0.002187098059706345,-0.006789215416233784,0.008015784885640378,-0.03149435378727895,0.005979877665018596,-0.009147225453284277,0.0034371756545768634,-0.007984105090304963,-0.0076118662979704835,0.00551472086542965,0.01076478902860382,-0.017308603580275635,0.03502255045067996,0.007366974845917809,0.01694775743564597,0.004671413586114115,0.01953960304620135,0.007620447401052609,-0.004993099918922056,-0.005879015536823267,-0.015889354308069467,0.0021113985192588703,0.0007808641298894983,-0.00846499553217532,-0.00524565561508545,-0.004533104223322354,-0.017651740928563264,-0.013008037644804531,-0.028135854382799315,-0.0001527078183708272,0.00248702114167469,0.011945638238802547,0.0003096622352923561,0.0005195526394124655,-0.004077361616318524,0.01047521152692734,0.0270898374198266,-0.0005756155853912739,0.019737847497274412,0.0039049893584343722,-0.0016242917756000572,-0.0022971439176583306,0.00013696580118026456,-0.028710552202446785,-0.01686785583038003,-0.019104419944579246,-0.011415129598256411,0.0094972876288253,-0.004131567655433315,0.0048759095502725015,-0.0022942215226566106,-0.02525275253938621,0.011108752375230487,0.00809604738632231,-0.011330292522502516,0.01998621180611909,0.010480619782432624,0.011784359251092199,0.01836757347116874,0.009892910634646701,-0.002418494802611121,0.017356577831151958,-0.009349698683302073,-0.007098388595547847,0.021179770053027434,0.011728068735805853,-0.004758479182401584,0.016091201274199562,-0.020899326398437043,-0.0018203298354615405,0.0059434278800643585,-0.007898468159784875,-0.005922740448454777,0.010427509491163783,0.01984003848514218,0.01513518579202907,0.01714565933052016,0.0023930442891544976,0.009186236737824243,-0.00925891888612532,0.02129099978895208,0.019161623263832323,-0.017232083278354456,-0.005039435988663869,-0.005223583755975559,-0.005829937326207104,-0.007353255033068229,-0.018898829271797212,0.003428849874150848,-0.013630141668266513,-0.014245316992862606,-0.03457941389549316,0.008906301874247458,-0.026485996770632323,-0.015020505226749874,-0.014069913731057574,-0.016664008218677525,0.006533982642662996,-0.019139203142989343,0.0005151910030281581,-0.007703575241394115,0.006261132259413077,-0.008458066649917254,0.008784665712583928,0.02606771985970349,-0.0071014943012131255,-0.01370203378347102,-0.013911243272836408,-0.02157980374245048,-0.0002800629630083609,0.013969013987090242,0.01564741883216275,-0.026407542679773577,0.003382621903905497,-0.00037462634444583305
THRA_motif1,0.00884077503640514,0.015466682240742815,-0.007222215397073143,-0.007342865948077975,-0.007027741020370851,-0.013490292015005843,-0.0033788057980997546,0.027077928034114088,-0.0026392478918151256,0.008263981288763874,0.006752718173461022,0.007860145614732264,0.011793674554543231,-0.00648039593928722,0.003080181968156655,-0.02168143267406737,0.0005746999694112485,0.001808500775520016,-0.0030607820718502707,-0.005041269136053263,-0.008244839282604,-0.011129585807385246,-0.004628156487534402,0.010442364318160854,-0.004180095241243935,-0.0007378354360705477,0.008033880802478882,-0.026307831011421937,0.0045023313837811016,-0.008468422826201232,0.015103536582432426,0.003246266014144339,0.010150390695883244,-0.007404718584901237,0.009291338831886748,-0.004559100145096095,-0.0008387091791033865,0.012468896184583994,-0.01701933796755162,0.013490348968463451,-0.014323377238845263,-0.015329231744242555,0.01811411169541822,-0.008430859646998795,-0.016408638573416307,-0.004113433185485046,-0.005347737464234452,0.02177488003263552,-0.003627495587294474,0.00139868767819138,-0.01960630691537527,-0.0005886141779622894,-0.00795908852347919,-0.0026381539371370727,-0.00031541253757381814,0.0009504117611760823,-0.006759654656305738,-0.004924004921489443,-0.01477397809992236,0.002417582385805637,-0.005309882834118179,-0.014398123527163804,0.011335299841967765,-0.002831220941940746,2.1026472791841493e-05,0.005136008023798564,0.010126185720922616,0.0019325204037248635,-0.005636671585420585,0.007123905272824453,-0.002582344092731413,0.014424871316085601,0.015911674031887178,0.0008898069246855953,0.0017084801117368269,-0.001533127771824661,-0.0016520691077940085,0.0031348598141971934,0.002945766897366288,-0.005414936451516769,-0.018832181805904385,-0.006911747733930283,-0.011960740237692566,-0.0028055354827359216,-0.012268951463938017,-0.001510018687348338,-0.0003161574154424661,0.00579114558247296,0.009476641012162262,0.0030882298279356866,0.007095437672875051,0.029888134423754126,0.013264492115889058,-0.01567285320710831,-0.005977392069414834,0.013521740328667401,0.006334889106214233,-0.002828090987755056,0.006863536723760953,-0.015457288200919623,-0.007661887470377085,-0.022945759005186084,-0.006819096847561607,0.008318413511556466,-0.013643857507619052,-0.014777724638964498,-0.0025526549582835355,-0.0014224071733210536,-0.016593968099502233,-0.021655417475738747,0.013035931594042451,0.005786565138851516,0.01512176370618096,0.0074925902305349,-0.008218242812600337,-0.009701353640226786,0.008079335224546156,-0.010439208811332644,0.0040874493879715125
