,IRF4,BATF_1
FOXE1_motif1,-0.008053352303239662,-0.007278513329553968
ELF1_motif1,-0.008143566152176124,-0.018119834590758548
MEIS1_motif3,-0.008319218929218514,0.011981707729524461
HOXD12_motif1,-0.008331336526176044,-0.01022038015806547
DMRT3_motif1,-0.008357396614832792,-0.011065749071038794
NR4A3_motif1,-0.008408919871005976,-0.0051032150583609345
ESR1_motif2,-0.00848814247694654,-0.004342425392125726
TBX20_motif1,-0.008519115376969654,-0.0054585669365570235
SIX5_motif1,-0.00853971080684002,-0.00525229575655843
PAX5_motif5,-0.00858371649188562,-0.013651297564988946
NKX2-2_motif1,-0.008608859191771357,-0.0006955714060978257
HES5_motif1,-0.008625216285927181,0.004746911721203808
GSX2_motif1,-0.008779943567944877,-0.00661766143384057
FOXJ2_motif1,-0.00885463231187548,0.004261097281044643
MLX_motif1,-0.008856405917939961,0.005461082445461598
ESR1_motif4,-0.009105773381961042,-0.008268118249361566
FOXP1_motif1,-0.00917143690810162,-0.017539955921898075
TLX3_motif1,-0.009236803216663423,-0.01786746145131312
RARG_motif1,-0.009318732854066009,-0.008750659893210591
RORA_motif2,-0.009333315343688862,-0.007759496567862948
IRF7_motif1,-0.009343147140624685,-0.003381076539586515
GFI1_motif1,-0.009571569751558559,0.011686451530020917
PRRX1_motif2,-0.009591162107760152,-0.019986950754307533
ZNF713_motif1,-0.009642523510153808,-0.0008587082380099549
DLX1_motif1,-0.009706443526922888,-0.008779451302603589
MYBL2_motif1,-0.00972561296040081,0.006782072005889242
FLI1_motif1,-0.009887967828471896,-0.013347538958021621
ZNF384_motif1,-0.009994895082175895,-0.007346167924120242
E2F3_motif2,-0.010038861113758702,0.012888462546245368
HSF1_motif2,-0.010056967993373661,0.006162120211817615
MIXL1_motif1,-0.010164961428030236,-0.009562581110318233
RAX2_motif1,-0.010188182340977169,-0.009520565719375828
ZBTB7A_motif3,-0.010488898227301566,0.010308833238389435
SHOX_motif1,-0.010531567574349523,-0.009185652409613018
AHR_motif2,-0.010594001645863087,0.0033803767150612555
AHRR_motif1,-0.010594001645863087,0.0033803767150612555
ZFP42_motif1,-0.010633599744597044,-0.01056329835270853
ATF6B_motif1,-0.010885158093002785,0.012086450599077425
PAX5_motif1,-0.010900133530917774,-0.0005163462514452044
HES7_motif1,-0.010949623293942995,-0.0016922668581739388
ESRRA_motif5,-0.01132247477914451,-0.008489645477673977
NR1D1_motif1,-0.011358383394178476,0.002406952547648429
YY2_motif1,-0.01136616983860593,0.00825972033468155
RFX6_motif1,-0.011608801552702117,-0.0010644231284226062
HOXD10_motif1,-0.011614109553820485,-0.005544805658298415
CREB1_motif3,-0.011699587524081968,-0.008540257947194312
HOXC11_motif2,-0.01173785739482763,1.77318935671462e-05
E2F4_motif2,-0.011837856459088436,0.007170421311416927
HOXC11_motif1,-0.012014065607224397,-0.013902873987712006
NKX3-1_motif1,-0.012083152127863319,-0.006122995815061841
MEF2D_motif1,-0.01212834081467454,0.0023549736434374706
E2F2_motif2,-0.012225460825616749,0.013288108809518326
CREB1_motif2,-0.012335776555337094,-0.002588539080274194
FOXC1_motif4,-0.012452432233923092,-0.005365313851428884
SOX15_motif1,-0.012523135641827759,-0.006816752158276041
SREBF2_motif2,-0.01256426408709957,-0.0014107562279315699
ZNF35_motif1,-0.01306706265962476,-0.010862393459777771
HEY2_motif1,-0.013134781889742925,-0.0020065684365400526
KLF14_motif1,-0.01346775006063047,-0.002961934302886378
ERF_motif1,-0.013608097195720854,-0.015551865703554277
NFAT5_motif1,-0.013835339270494964,0.008307853219785956
ONECUT2_motif1,-0.013959556595460354,-0.0005436064584702173
MEF2C_motif1,-0.01400659218407381,-0.006433290457879635
NR2F2_motif1,-0.014024203517665305,-0.003739289600552962
NR1I2_motif1,-0.014162076142189832,-0.008136711278847587
RFX2_motif2,-0.014475357978576499,-0.013939671137815385
RARG_motif5,-0.014576380045122015,-0.0011173297321199803
ETV5_motif3,-0.015113328196105853,0.0006734577947036268
POU3F4_motif1,-0.015136157892797823,0.005023953736295342
THRA_motif2,-0.015390635375900014,-0.0071527481339099235
EN1_motif1,-0.015434540093366925,-0.009322243163614746
ID4_motif1,-0.01605686347424256,0.0067965524275803765
ID3_motif1,-0.016056911767514306,0.006796407119850071
ZFP28_motif1,-0.01647288331658984,-0.009371104441669298
HOXD12_motif2,-0.01648532341886886,-0.009064247566608081
ESRRA_motif3,-0.016537381507743955,-0.008792830576568178
FOXJ2_motif2,-0.016543295253203763,-0.009920099705886202
TLX1_motif1,-0.01658418066309493,-0.028930690255439342
ZBTB7A_motif1,-0.016746958739166394,0.011885247624744917
ZNF274_motif1,-0.016838402619771934,-0.01579658462432768
TAF1_motif1,-0.016868281463232455,0.02830316275492186
RXRB_motif1,-0.01692107244835435,-0.0012408300955805587
TBX1_motif3,-0.016951035835605786,0.010191567597442063
NKX2-8_motif1,-0.016951998807519793,0.014185511950007583
HINFP_motif2,-0.01696508106767469,-0.0027695418348652467
HINFP_motif5,-0.016965324612478027,-0.002769362334683468
ZNF589_motif1,-0.017023975344253768,0.0016065397598363498
MEF2B_motif1,-0.017069156267463075,0.013459251484025379
JUN_motif4,-0.017104179893009604,-0.015447301906268024
DDIT3_motif1,-0.017339284377323856,-0.01062756137396846
SREBF1_motif2,-0.017501774731455637,-0.01176840867624918
FOXM1_motif1,-0.01759680160604043,0.006207650435982312
RARB_motif1,-0.017717482416753506,-0.024793212940116254
PAX4_motif3,-0.01774725201961072,-0.009882796984320668
TBX5_motif1,-0.017846906836389294,-0.01774356304533343
E2F1_motif3,-0.01803909284557948,0.011906436715450332
PAX8_motif1,-0.01821086624651707,0.00496660769717926
MEF2A_motif3,-0.018267842750408204,-0.009873025910570415
TOPORS_motif1,-0.018415248385267872,-0.018061553964761178
HOXA7_motif1,-0.01848262448863374,-0.00630931058502212
OSR2_motif1,-0.019344749862781015,-0.009520128777339515
MEF2A_motif1,-0.019351255577792513,-0.005680007848287529
ZNF76_motif1,-0.019610070306120247,-0.0010900371258113907
PAX6_motif1,-0.019618857440118254,-0.0073127887150420436
RARG_motif3,-0.01970915102389537,-0.0077693949565338215
NR2C2_motif1,-0.020098436342687896,-0.020203313964732867
BRCA1_motif1,-0.02066314450549396,-0.005963166481334021
ELK4_motif1,-0.020707130771346324,0.013434510861286521
EOMES_motif2,-0.020877467742914612,0.00773054615745753
SP4_motif2,-0.020980133533113593,-0.014043015153017237
ELF4_motif1,-0.021124186596068652,-0.01850897926813268
TBX4_motif1,-0.021144040061968204,-0.014466046037315276
HOXC12_motif1,-0.021198283655724272,-0.01654172044425285
FOXC2_motif3,-0.02120400687709512,-0.002597298888838691
KLF13_motif1,-0.021435870699483012,-0.0005861066160517997
RFX1_motif2,-0.021483661293288343,0.016656302915097367
XBP1_motif3,-0.0220728025912929,-0.0013653125852485803
MXI1_motif2,-0.022074758529929357,0.01641654134961102
MYBL1_motif1,-0.022288509685660443,-0.008263497744739171
ZNF143_motif1,-0.022441458002486873,-0.01712326406950483
TBX2_motif2,-0.022450100603077075,-0.012636875996199082
ETV1_motif1,-0.02287765285834053,0.008249993927113437
E4F1_motif1,-0.023693820684187322,-0.004533227340599946
RFX7_motif1,-0.023709829618494594,-0.007210626662383509
GMEB2_motif2,-0.0238565124844307,-0.012110164979603214
MEF2A_motif5,-0.02412613119197064,-0.003530733394855164
HOXD13_motif2,-0.024462436753966397,-0.016470482040631007
TFAP2D_motif1,-0.024528088298485125,0.004454976448266884
KLF9_motif2,-0.024672779851472638,0.012686787092549152
ARNT_motif3,-0.025054278990737516,0.010218257943860465
THRB_motif3,-0.025561604537877793,0.0036297706894395276
PAX3_motif1,-0.025572502373127835,0.008413283341311995
ZFY_motif1,-0.025605670131032647,0.0009104858591245787
RFX4_motif1,-0.025695697877669173,-0.0007764360647854046
YY1_motif1,-0.026061411026376217,-0.014404704860880555
ZBED1_motif1,-0.026160873036852144,-0.002638903868478882
ZEB1_motif3,-0.026525637640495984,0.0021227297917170624
MEF2A_motif2,-0.026860053692575065,-0.005575339171056266
HINFP_motif1,-0.02745756930880028,-0.01726425676541471
PAX5_motif7,-0.027474807643092482,-0.0223343803672025
NR1I3_motif1,-0.027642058246681103,-0.02199410359037799
AHR_motif1,-0.02837745433254039,0.00482502700521473
RARA_motif1,-0.028997003764188435,-0.02286389373843559
E2F1_motif1,-0.030351397882567712,0.01821377653763549
BPTF_motif1,-0.0307119779862877,-0.01397953120207743
RARG_motif6,-0.030949773159783832,-0.014022825447760264
MEF2A_motif4,-0.03333503714814861,0.005120785149090821
ELK1_motif1,-0.03343705593076763,-0.00891345647151444
SREBF2_motif1,-0.03417270275447875,-0.015675119506429143
ETV3_motif1,-0.03553206064687108,-0.010776213566169516
SREBF1_motif1,-0.03577206231346333,-0.023345410118163126
NRF1_motif1,-0.035865519595585635,0.010728750347766663
NR2E1_motif2,-0.036404979771022784,-0.008263021047355525
E2F1_motif2,-0.03648822950602741,0.01106975690317106
PAX5_motif8,-0.03680106787976723,-0.0005499718377169409
PAX5_motif2,-0.03690541399054628,-0.018845529842069147
RARA_motif4,-0.037417440551472114,-0.013626944714807614
YY1_motif4,-0.037488971180330295,-0.017255062215519958
FUBP1_motif1,-0.03756834916019367,-0.014614345158832977
PAX5_motif3,-0.03778861267380823,-0.023274381678200385
CXXC1_motif1,-0.03841518066648605,0.015967840105396917
IKZF1_motif2,-0.03897915515872281,-0.012089627888820191
GABPA_motif1,-0.040588570619876405,-0.004962499223498826
OTX1_motif1,-0.04385876805918114,-0.008274269080144905
CRX_motif1,-0.04537709238438201,-0.00972774817507306
PITX2_motif1,-0.0454413516766678,-0.005134285054350238
ZNF384_motif2,-0.0458409014552818,-0.015838188075699776
GSC2_motif1,-0.04601134725991524,-0.008203645814619048
OTX2_motif1,-0.04635726528181008,-0.007487720006906066
PITX3_motif1,-0.046790585771033955,-0.008053993870185206
GSC_motif1,-0.047067465993476686,-0.007378401360043571
PITX1_motif1,-0.04707092275251143,-0.007897291719383602
DPRX_motif1,-0.04835501694613958,-0.009187532423890603
DMBX1_motif1,-0.04867133243544515,-0.00915959668161456
