Symbol,IRF4,BATF_1
DNAJC19,-0.004282549242370031,-0.0188750827469994
DNAJC2,0.018895615770157557,-0.0203829089476052
DNAJC25,-0.052942958223832076,-0.0017364541301221653
DNAJC27,-0.010119044225311414,-0.0042817589499490475
DNAJC3,-0.06830797200600304,0.013517102457013257
DNAJC3-AS1,-0.035552147770118885,-0.008968345526149021
DNAJC5,0.014121297521525892,-0.007625479528673998
DNAJC7,0.0007751081495808118,-0.00047561844657599333
DNAL4,0.012869419592914938,-0.010762445685395673
DNASE1L1,-0.021371857269144746,0.007078417764646454
DNASE2,0.017828158324602515,0.002248155901747279
DNM1L,0.007385300798731896,0.010658246070056224
DNM1P46,-0.00840256584740135,-0.0035705605758980037
DNM2,-0.014465035665346215,0.012343036652131916
DNMT1,-0.025257188192315542,0.007254109681017537
DNPEP,0.048856869384059254,0.02434258808294934
DNPH1,0.018604357395184904,0.010341719417752611
DNTTIP1,0.03331887494487195,-0.042180912615192655
DOCK10,0.024345963001901522,0.009307484367042268
DOCK11,0.023428232474798437,-0.003451989417893476
DOCK2,-0.002952588964499178,-0.0005714957842672743
DOCK6,-0.0065626798179249345,-0.001675519298834162
DOCK8,0.009698342827099284,0.002864064005097396
DOHH,0.0403074772646666,-0.0046257070288089975
DOK2,0.02284239921144135,-0.006543610842810812
DOK3,0.041302196921433804,-0.0014189132089523274
DOK4,0.01735960710492853,-0.009969261767583509
DOLK,0.017530744991989346,-0.024621216669230218
DOLPP1,0.004090167831315064,-0.004706254441582789
DONSON,-0.013737082129501393,0.011998560069924932
DOPEY1,0.05137841365967811,-0.012574835104902472
DOPEY2,0.0356496157592789,0.009783890258839238
DPAGT1,-0.04661768936747724,-0.002736878423495223
DPCD,-0.01093556779163559,0.007347655290671132
DPF2,-0.008952330697420014,-0.011323340361248402
DPH2,0.001409000651420143,0.002274527208133541
DPH3,0.025443417990778143,-0.0029554357616224797
DPH5,-0.0022972799365099657,0.0013284100321227306
DPM1,-0.0035557874495058713,-0.008974155487803994
DPM2,-0.020889428352700114,-0.009255172460353433
DPM3,-0.026730738777518664,-0.015094005530137138
DPP3,0.024543698394066258,-0.0003657127172875566
DPP4,-0.0025626919133399776,-0.00969859027098093
DPP7,0.040062477376939375,0.016096706524185274
DPP8,0.025910295473130864,-0.01047049989961336
DPP9,-0.00031851203404465405,0.006786595093929706
DPY19L1,0.0014894240067448827,0.010173654051332333
DPY19L4,0.0026526503985403378,0.001420797087036781
DPY30,-0.004624336137782419,0.009712328482897558
DPYD,0.002011985373660705,0.015900283131376706
DPYS,0.017061648156008323,0.00683724200685663
DPYSL2,-0.05414772086064228,0.026451978010644684
DPYSL4,0.010008725895940429,0.0021916795377789236
DR1,-0.02612901667082441,0.022237006735660397
DRAM1,-0.05852068405408993,-0.0008755820896136329
DRAM2,0.04431376379197473,-0.00505749188183068
DRAP1,0.026223083735096183,0.008899352968029692
DRC7,-0.006868304670874007,0.010739948690355203
DRG1,-0.00795631333358223,0.00025301202984874256
DRG2,0.013692986231741684,-0.01219862675171757
DSC2,0.020739507801185598,-0.011866474542819869
DSC3,0.01730806837270141,-0.006560110983634703
DSCAM,0.016925807788744394,0.015136268565652885
DSCC1,-0.007150587853959289,-0.026235867279734648
DSCR3,0.028334613601437693,0.0009986573157754726
DSE,-0.027629626129632472,-0.008682748218769921
DSG2,0.03912907534910692,0.004172344791371054
DSN1,0.006740681314996137,-0.00724527183580307
DSTN,-0.01598253453324095,0.017019328323769355
DSTYK,0.02167921644197246,-0.00816414743412129
DTD1,0.00823356497825644,0.006655028971227109
DTD2,-0.02378070240691939,0.006196921743041384
DTWD2,-0.033276658841778946,-0.013572562659626577
DTX1,0.03791240497663416,-0.026503892139247684
DTX2,0.001872623513165209,-0.019289856389348513
DTX3,0.005160844121604028,-0.0043023035318035105
DTX3L,0.07562043022183074,0.01439391957260223
DTYMK,-0.013369457752666878,0.002623451942946314
DUS1L,-0.01984041855319329,-0.004339863769355405
DUS2,-0.004218055977636988,0.0012555912183978553
DUS4L,-0.0005093531984968341,-0.000867324421954609
DUSP1,-0.01724747008346938,0.04553563136976944
DUSP10,0.06617252902336708,0.002443786248901179
DUSP11,0.011493970701218284,-0.014927455747402344
DUSP12,-0.03662301425306406,-0.004896284965260959
DUSP13,-0.0007511524314091816,0.0036410018637427393
DUSP14,-0.02346799104059586,0.00026609937322219973
DUSP15,0.0005073667479791689,0.011724356359436687
DUSP16,0.0435579826881766,-0.002305743427958143
DUSP18,0.013904455986993679,0.012654614675240858
DUSP2,0.07743472768988933,0.020963574474745714
DUSP22,-0.008097841520254556,-0.010911608718642331
DUSP23,0.009564118387449144,0.020933639398716095
DUSP27,-0.013322554979237802,-0.003782068717486598
DUSP28,-0.0255057771911,0.0069861416182493506
DUSP3,0.06205624629637644,0.019823275212434613
DUSP4,0.0032606550612994446,-0.0009416554593560147
DUSP5,-0.0013187527819812253,0.02730795420529924
DUSP6,-0.037239989579039345,0.005304986926684855
DUT,-0.007467780425287183,0.008816377773567441
DVL2,0.011098863299143608,-0.005201815871685261
DVL3,-0.013661864363326965,-0.016821433521198553
DXO,-0.02706277709749022,-0.002896824152319051
DYM,-0.01920229624117189,0.005466166756007633
DYNC1I2,0.024488474102213748,0.014085980556308565
DYNC1LI2,-0.014442871278426505,-0.03186374540783343
DYNC2H1,-0.017441768734949247,0.024854424178806702
DYNLL1,0.015679258291683634,0.00608592353944194
DYNLL2,0.013501714859127817,0.002643914999201333
DYNLRB1,0.026263688537103744,-0.009790113439193632
DYNLT1,0.01590105820371388,-0.01187694652833691
DYRK1A,0.028627735122789027,0.009758408646562857
DYRK2,0.026338243114410534,-0.003309985253981101
DYRK3,0.006246335711790027,-0.005717192440171547
DYRK4,-0.04791012839367639,0.0012352995890204754
DZANK1,-0.006972257635292527,0.009603122251798926
E2F1,-0.028932576764670478,-0.012279730663627204
E2F2,0.009713525956406927,-0.014048087093547304
E2F4,-0.005152410855884123,-0.0007155376184717884
E2F7,0.032286216877967074,-0.032428120324537395
E2F8,0.0044604682584995425,-0.014312800533938484
E4F1,-0.005825595016690935,-0.019770098705102972
EAF1,0.04458014650707466,-0.0005783355398716539
EAF2,-0.047196371044024445,-0.0012612848091431688
EAPP,0.009091099387919344,0.016865019494040557
EARS2,-0.05392022246430194,-0.003822558328909732
EBAG9,-0.0076643201913420105,-0.005859167398721232
EBF1,0.057183134327838406,0.017650816258127294
EBI3,0.02133462334532395,-0.0025588914527823973
EBLN2,-0.009578888699190756,0.006224705328764675
EBNA1BP2,-0.005732407873175778,0.002732293100520295
EBP,-0.00677800425291537,1.1890110573242184e-05
ECHDC1,0.018388161308728553,-0.027537644424322286
ECHDC2,0.03599515049032838,0.0048594454541988075
ECHDC3,0.03895126528690212,0.005473783814209824
ECHS1,0.025776296181006485,0.015327601253673028
ECI2,-0.006286980324318047,0.011367900099301479
ECSIT,-0.0031633294269723423,-0.003691790226339981
ECT2,0.0010343561291302446,0.00819017817929447
ECT2L,0.017186860528719376,-0.0006310976469460518
EDA2R,-0.03192477915639815,-0.02185062654304174
EDARADD,0.013131467184785913,0.019672946952773142
EDC3,0.01938637543026843,0.0021696810734460454
EDC4,-0.015366211530784773,-0.010805455900082729
EDEM1,-0.019199026930616887,0.009988261731464313
EDEM2,-0.03956590229172322,0.003990155899197895
EDEM3,-0.08307884172071635,-0.01451904469946473
EDF1,0.002590979548157265,0.007500799309279159
EDN1,0.01451474234083167,-0.0016965611192236592
EDNRB,-0.02201975505624952,0.007192781437119083
EDRF1,-0.0622527183394131,-0.015378749561131253
EEA1,-0.016665854186606304,-0.0013731283065791151
EED,-0.004432172768869476,0.00340353521146173
EEF1A1,-0.043534167321325305,-0.004395623021768378
EEF1A1,-0.012040618246217747,0.004195517648902196
EEF1A1,-0.01991464895423824,-0.03477342692482017
EEF1A1,0.004017474057252109,-0.008522613646511771
EEF1A1,0.005812994421965465,-0.0012139083873411477
EEF1A1,0.013663626551173862,-0.002626275268103239
EEF1A1,-0.00902068862959883,0.013725093456747352
EEF1A1,-0.018044308762339995,0.0011397674803027716
EEF1A2,0.02397531681808562,0.04849442369334375
EEF1AKMT1,-0.02540822990232142,0.005672494988567829
EEF1B2,-0.03437343659190449,0.014005161359064239
EEF1B2,-0.017925810769461755,0.01668107209268907
EEF1D,-0.01485533027697959,0.0039944642657449795
EEF2,-0.02082886754183239,0.0021913791965217635
EEF2K,0.06391064654001805,0.007469742067101831
EEF2KMT,-0.011992898510507747,0.0023156105558713026
EEFSEC,-0.005218132983980772,0.01763098057426787
EFCAB11,-0.03551295753354019,0.007763130234289169
EFCAB14,-0.013964281000290287,0.008024266124286458
EFCAB3,-0.028061353089671198,0.005871887660493309
EFHC1,-0.007158578728811121,-0.006460289464835635
EFHC2,0.03552487356648463,-0.007935312569708409
EFHD2,0.0024669872127936004,0.01109491394099556
EFL1,0.03137193256940136,0.013182328232642987
EFNA1,0.010924168691549132,0.0038356346858681506
EFNA4,0.007071391715028275,-0.005476767017768089
EFNB2,0.009012596782186529,-0.009833129342824161
EFR3A,0.015228692024651429,0.012405835622332585
EFTUD2,0.002270916274094066,-0.004573786757145469
EGFEM1P,0.013719093081466462,-0.010702213447379118
EGLN1,-0.005637171151713134,0.0017452874427358871
EGLN3,0.022199656495222677,0.019086219741646114
EGOT,-0.0004106104706316009,-0.0032535522211298252
EGR1,-0.005876536609481857,0.03973496627449978
EGR3,0.02324658232840446,0.04874369200361521
EHBP1,-0.010800955435400824,0.0025832322357663895
EHBP1L1,-0.013491022281017648,0.022265853439626598
EHD1,0.020010383031885348,-0.014233134988471823
EHD4,-0.0037742981695765274,-0.005567250689495667
EHMT1,-0.01148883550236194,-0.020505508505972454
EHMT2,-0.02164653603359107,0.01873825901375205
EI24,-0.027520451716026795,-0.0055449250582997175
EI24,-0.003381387777967395,0.003037603920684229
EID1,-0.0035900688145646662,0.007070090932430582
EID2,-0.024145139485556143,-0.024666473140689843
EID2B,0.00917029539963518,0.0011946452701507627
EID3,0.017979415329569055,-0.01129321023275636
EIF1,-0.013445416357368083,0.004073575237570799
EIF1AX,-0.012909609258610153,-0.01558395530165795
EIF1AX,-0.004110308981309243,-0.008674266200639194
EIF2A,-0.033496549100114154,-0.00024345161720139248
EIF2AK1,-0.006017284105812923,-0.0008313538368000163
EIF2AK2,0.031000360695962736,-0.001922073525687533
EIF2AK3,-0.08286646613715895,0.02346085722123209
EIF2AK4,-0.022762505403872785,0.0051057665628912756
EIF2B1,-0.028077080993544605,-0.013909429045111665
EIF2B2,0.001802986382025266,-0.0010753914708025393
EIF2B4,0.00730284598542299,-0.006495070334180888
EIF2B5,-0.006049625878710576,-0.012322369847378651
EIF2S1,0.027559572142311143,-0.006595070422396615
EIF2S2,-0.00972637379117542,-0.010084748253500192
EIF2S3,-0.03544655909745579,0.00946498970017284
EIF3B,-0.022629977453670774,-0.004327193229915222
EIF3D,-0.003018169045790699,0.00211730388262627
EIF3F,-0.0021436286941243074,-0.024841471060444712
EIF3J,-0.003574819148079765,-0.002474231123024988
EIF3J-AS1,-0.036458896217972485,-0.030143102788208007
EIF3L,-0.016207921366079,0.010120514879169368
EIF3M,-0.017184971407182996,-0.005666837738973636
EIF4A2,-0.0048828278104548475,-0.0024996979899229183
EIF4A3,0.015638987555956108,-0.0021562529967224784
EIF4B,-0.021848643727433815,-0.007242183173941065
EIF4B,-0.07604250465217034,0.010019155588370998
EIF4E,-0.015328697162578923,0.0032536533203380708
EIF4E2,0.015485833492799299,0.01910937926749103
EIF4E3,0.04053178319976388,0.003345238835064977
EIF4EBP1,0.008569466849108726,-0.0076887826138323625
EIF4EBP2,-0.03800745514983118,0.0060239154681374345
EIF4ENIF1,-0.0022619742512804963,0.012817862289662097
EIF4G1,-0.009930650176198482,-0.0005853659923984741
EIF4G2,0.017528571163228868,0.0046239306772748855
EIF4G3,-0.03021930914281624,-0.007249786562149623
EIF4H,-0.029078091191629424,-0.008698898641551671
EIF5,0.0026148188269158445,0.004636284938730956
EIF5A,-0.01308737274463101,-0.003223220959754091
EIF5B,-0.04424658394614507,0.01062882776146714
EIF6,0.016333927594287583,-0.005786160657363903
ELAC1,0.009449156111627501,0.008645519423713156
ELAC2,0.0059861853723299375,-0.0024449004017232235
ELAVL1,-0.020440780179051744,-0.002511632227842918
ELF1,-0.005385864460807537,-0.021248507054817466
ELF2,-0.014782006106174797,0.008751137033526837
ELF3,0.0040263934779713444,0.012262894147156044
ELK1,0.019452807463453813,-0.0007622955620306116
ELK4,0.016329312945541255,0.016284901227966716
ELMO1,-0.03599079330230051,0.0076179769513065225
ELMO2,0.016886595236841145,-0.009971999261626457
ELMOD2,0.020941364885548503,0.009693130144447271
ELMOD3,-0.04399622706547989,0.0029872117656721117
ELMSAN1,-0.009112100291604521,0.01157528629258251
ELOF1,0.03577375379002721,-0.015438689573677394
ELOVL1,0.0016089363597890584,-0.010363885691415223
ELOVL4,0.021571289579616612,0.004551511756135354
ELOVL5,0.03023748039557419,-0.012709482448994577
ELOVL6,0.032812653556198286,0.009244876633968568
ELP3,0.022878828335927266,0.01903142743626882
ELP4,-0.01854355791909671,-0.0027743692631259304
ELP5,0.03829833070501063,0.03176023505552929
ELP6,-0.005642090880582338,0.0048838901011188
EMC1,0.005476925144193636,0.0018873900662886155
EMC10,0.004657686282508755,-0.008779255751345265
EMC2,-0.009954897365025434,0.025477855939247483
EMC6,0.015705572451489125,0.0039897956476604235
EMC7,-0.014173365269709217,0.008747944665681774
EMC8,0.017161490490537275,0.009295892381978577
EMC9,-0.0049854478688935114,0.017534124592708575
EMD,0.008203267121171195,0.003247197878653112
EME1,-0.0032972974756458355,-0.011550336538006219
EMG1,-0.010442505277658172,-0.009586747973342807
EMID1,0.02989523860667065,-0.00539324913533668
EMILIN2,0.013312644185207934,-0.003151034696851541
EML3,-0.005942136230691256,0.009051462260206478
EML4,-0.0020981239013167234,-0.0035492425694879457
EMP3,0.0076130552684740335,-0.008556897940513038
EMX1,0.0847806392374349,-0.010913318410262277
EMX2,-0.009414063657566423,0.012021867532615901
ENDOD1,0.03648205906521291,0.020857937615549355
ENDOG,0.02138422876280955,-0.010950155704414162
ENG,-0.01644884465356386,0.0027128241369831128
ENGASE,-0.007744447944663626,-0.01471506216916545
ENKD1,-0.016705381335680936,-0.002669024790127849
ENO2,0.037807927835879274,0.004727278402567535
ENO3,-0.03883848605522909,-0.019613376251656482
ENOPH1,0.004725563008957314,0.005272380417397208
ENOSF1,0.00979423634244514,-0.004257450712903366
ENPP2,0.054222442163724696,0.028835216930769337
ENPP4,0.037751857379005715,0.021493617916645454
ENPP5,0.06105949121645648,0.024097999483303274
ENTHD1,-0.005163557860134946,0.001152641955241083
ENTPD1,-0.045536793081353125,0.01916636548798241
ENTPD3,-0.02548645048861081,0.01738814630160284
ENTPD4,-0.010078999616741396,-0.018393566097380163
ENTPD5,-0.003510728848076766,0.004474098660395924
ENTPD6,-0.016749851379871464,0.007933963857922392
ENTPD7,-0.027983352092312633,-0.02538238240019439
EOGT,-0.012800723089377929,0.0011663384271128753
EOMES,-0.02628031823292191,-0.016208350391249307
EP300,-0.0007285867923112317,-0.007295337704119084
EP400,-0.009450421778444884,-0.0013498531093028923
EPB41L2,-0.008817694277578567,0.00946250717709792
EPB41L3,-0.0291309307155107,0.005480547514756403
EPB41L4A,-0.02102142250558992,-0.00018101055661016367
EPB41L5,0.02179051833952533,0.005679507638442258
EPC1,0.006544154190233445,-0.0022349052756719177
EPDR1,0.009255181948023576,0.010046360853844053
EPG5,0.024791997475460768,-0.00698994460943537
EPHA8,0.0005625686081435193,0.018729896708167385
EPHB1,0.026337130328660655,0.035708974840622035
EPHX2,0.00380279974050032,-0.0062191214124562464
EPM2A,-0.014439323739075983,-0.0011463456640642036
EPM2AIP1,-0.02462860469650998,-0.003397890792027867
EPN1,-0.0032050119636885506,0.004507715494203937
EPN2,-0.008588993520401565,-0.009482291367714746
EPRS,-0.026137187504329744,0.002516952477867234
EPS15,0.02007639388818032,-0.006370956888214103
EPS15L1,-0.001132353355061313,0.0025099350313597594
EPS8,0.07588517200229204,0.006574830856436508
EPSTI1,0.10621827675363457,-0.0039852747423560556
ERAL1,0.011130724484973842,-0.010629636079787704
ERAP2,0.02027537003925303,-0.001942956253408394
ERBB2,-0.022030730775019717,0.006091670433745153
ERC1,0.03557870473912929,-0.014517681671975225
ERCC1,0.03130919053965524,0.008084243721549578
ERCC3,0.01821592165094035,-0.011559819829122268
ERCC4,-0.01466316303844434,-0.0072381393370737025
ERCC6L,-0.001970424552004278,-0.030811651486380143
ERF,0.007333194987260598,0.010529454523371937
ERGIC1,-0.03576993388057147,0.035801388026721295
ERGIC3,-0.04102636565434203,-0.008819458861034387
ERH,0.011055519638436314,0.016718099816489872
ERI1,0.005253581322539344,-0.010398110786025415
ERI3,-0.004590730621041788,0.015115180016441286
ERICH3,0.029722783551459533,-0.00010284258875377558
ERICH5,-0.04683240759383957,-0.002513182233017724
ERLEC1,-0.04200624600377547,-0.011932656448477134
ERLIN1,0.0038447757021045303,-0.0025444329861341575
ERLIN2,-0.02850436381072942,-0.004006826213316822
ERMAP,-0.014758475345781038,-0.004907998447418547
ERMP1,0.011641370227906112,0.005092624067938098
ERO1A,-0.010074684803906414,0.004575944827305143
ERO1B,-0.038006950536649486,-0.01860352918267269
ERP27,0.003072192922154571,0.002569196298411671
ERP29,-0.006613662898440154,-0.0009203084438358761
ERRFI1,0.010423770912016567,0.010266393318521187
ERVK3-1,0.03644922991623933,-0.0009424119179691141
ESAM,-0.016276976148221795,0.0078691688178343
ESCO1,-0.011695727610273926,-0.005266163819673812
ESD,0.00042454557321762026,0.007762545046682898
ESPNL,-0.0003721810716151867,0.007885661774552346
ESR2,0.010100793451512909,0.0071065929500169715
ESRP2,0.007628312828215794,0.006281810726788365
ESRRA,0.016547588387809873,-0.012627311707980024
ESYT1,-0.003302542616269151,0.0092661869458565
ETF1,-0.020963669012229708,-0.017154436204817436
ETFA,0.0002562001745162607,0.006989605587107036
ETFB,0.016367890968842967,0.015993237302503183
ETFDH,-0.0013261275916536357,0.0031669322568758478
ETFRF1,0.010724645485599479,0.005495937399395554
ETHE1,0.029214327883392992,0.0005675341426840352
ETNK1,0.014308185197838007,-0.0007125652253593715
ETS1,-0.028404283474929053,0.006361813566215341
ETS2,0.014437919344027488,0.0014562822701990276
ETV4,0.010566336758170553,0.0026145386182711296
ETV5,-0.014346257968091011,0.008958987644569856
ETV7,0.041423166787208615,-0.00545058182400577
EVA1B,-0.013782698948987092,0.014125717389450806
EVI2A,0.013903848501756995,0.026399916426887767
EVI2B,0.03761758683763513,-0.00361482982117776
EVI5,-0.017758915665044932,-0.004301983231210329
EVI5L,-0.01009542117104722,0.015359620568177225
EVL,0.05293449991552122,0.0008624518030382566
EWSR1,-0.009803128240590552,-0.02372479514456477
EXO1,0.012907650865209041,-0.012194099994269295
EXOC1,0.0175074441721879,0.004358400801953033
EXOC2,0.027088863239891615,0.0010939459059999693
EXOC3,0.017939535376047356,-0.0016517781892771816
EXOC4,-0.019551337539624482,-0.024393427487038072
EXOC5,0.026727525203105455,-0.009136543479358777
EXOC6,0.004225241517395447,-0.004364512797077055
EXOC7,-0.01867314391797875,0.0005855491621795746
EXOG,-0.0006414776786880887,-0.011469205839016932
EXOSC1,-0.025099993916381635,-0.010760165461122122
EXOSC10,-0.00311468605240794,0.003943136311021729
EXOSC2,0.002243490871394616,-0.009423746570798563
EXOSC3,0.008173510013437645,-0.02607939486039325
EXOSC5,-0.04907072996070958,0.015976574823066837
EXOSC6,0.023831734329052775,0.0009431547374043573
EXOSC9,0.01614687572999834,0.003589159832598195
EXPH5,-0.006222811082631797,-0.009980236686740671
EXT2,0.013462284231503389,-0.0010713976263308077
EXTL2,0.005650709587704032,0.01525478104704115
EXTL3,0.02626687013165611,-0.03348789504559444
EZH1,-0.024259184179327594,0.015369681240833778
EZH2,-0.0027264168750836004,-0.028158721915794764
EZR,0.007481797757715636,-0.0016147822384331874
F11R,0.005348687945223961,0.007346911549601285
F12,-0.01683237780748884,0.016975243145392453
F13A1,-0.034139815446853836,0.015374784818919884
F2R,0.004985068393070595,0.004063668350833471
F2RL3,-0.0004428196387052046,-0.012648053158366892
F8,0.003259164832094406,0.008154250294332139
FAAH2,0.003150694854461328,-0.008693301544926025
FAAP100,0.004415478777724292,0.0024877477965717953
FAAP20,0.0010772690647541795,0.0174198174629831
FAAP24,-0.01498879108118862,0.00925994377300368
FABP4,-0.18363938252869924,0.010990814032769379
FABP5P3,0.03435147729362407,0.015964639505656644
FABP6,-0.01873016306646144,0.013626162893063825
FADD,0.02661230038956518,0.0014454186324714018
FADS1,-0.07263232284875015,0.021236654382844788
FADS2,-0.03756879196261596,-0.001496444912427608
FAF1,0.021271106665500163,0.014504904138071092
FAF2,-0.016989303141466468,-0.0057610522127976614
FAH,-0.04268137009424602,-0.008947475582630112
FAHD2B,0.046980911233058247,-0.019647086819284135
FAIM,0.05136572218107464,-0.014715473371141184
FAM102A,0.0714436827603747,0.002613475466309622
FAM102B,0.0025883324173508596,0.001946632968381539
FAM104B,0.0020131874309371146,0.0004634949512927733
FAM107B,0.005482919318105416,-0.006346702452969963
FAM110A,-0.0036609463039717076,-0.014222863793381077
FAM110B,-0.015396622736194882,-0.027242797358084225
FAM111A,0.01972895507899993,0.006157037151280599
FAM111B,0.035046782858363275,0.005586184875155918
FAM114A2,-0.02042439707399784,-0.011021321968313956
FAM117A,-0.012289735328553554,0.00544033951651572
FAM117B,-0.013449911298481424,0.0012676857786093458
FAM118A,0.024606871145272175,4.3701933868790363e-05
FAM118B,0.010812072536445286,-0.0029779517547374903
FAM120A,-0.02696638217565961,0.014641613773789551
FAM120AOS,-0.018567532384138226,0.009803523332627991
FAM120B,-0.015186035342188386,-0.0013713876121742602
FAM120C,0.025710701276058574,0.016670154745338114
FAM122B,0.002013854914750907,0.00204845905567879
FAM126B,0.02207505252354641,0.013671845948807635
FAM127A,0.02314507167361662,0.005028997669869657
FAM127B,0.002656834204974997,0.020569625918284012
FAM129A,0.02987716272145844,-0.009331164019946379
FAM129B,-0.036972924614488166,0.009182878622495005
FAM131A,0.0023035230262254103,0.0015783768668344012
FAM133B,-0.027178040523784544,-0.02216778372761756
FAM134B,0.024850883772625044,0.02213658974904351
FAM134C,-0.0008914927493567025,-0.02304588428368882
FAM135A,0.003254651353354655,-0.006881226686509592
FAM136A,-0.03581377515466679,-0.014465602706126275
FAM136A,-0.005204709577802539,0.00024378684411614
FAM13B,0.03747913453350074,0.007176452402946793
FAM149A,0.0032672176257045214,-0.021447413867569355
FAM149B1,-0.008964312501464603,0.003646691239236713
FAM160A2,0.011429932832068343,0.015719637768967776
FAM161A,-0.0012731214455069778,-0.010085712236466964
FAM162A,-0.004297615307616402,-0.0026886779707764215
FAM167A,0.08364170494500155,0.0025004552938662546
FAM168B,-0.005971477563576444,0.0041472683500117955
FAM171A1,-0.023655299528400557,0.007715620808567934
FAM172A,0.014575232565796535,0.013924416986298377
FAM173A,-0.05115077523990546,0.022392659727988314
FAM174B,0.02959930213855388,0.009603317003905418
FAM175A,-0.014796312905352698,-0.010984840642322025
FAM175B,0.03662712765179749,-0.007513790654002666
FAM177A1,0.0039159750302265465,-0.015440783917266165
FAM179B,-0.01074111539067654,-0.003485957550649891
FAM185A,-0.0004397110998230145,-0.015061714010481763
FAM188A,-0.0005512108783130331,-0.0036061295981761883
FAM189B,-0.029388501728302097,0.010272579177129098
FAM193A,0.012274359966019348,-0.02244526233445182
FAM193B,-0.015706583553109714,-0.02542095334241858
FAM199X,0.013672999339991386,0.008213617267145774
FAM19A4,0.013934852422411452,-0.008502521431518077
FAM200A,0.030978470077670704,0.01409333733710537
FAM206A,-0.015284996612435018,0.0011839865145094617
FAM207A,-0.022736289832238635,0.00606037144970354
FAM208A,0.011281589925809172,-0.005078745448863853
FAM209B,-0.02204441082878733,0.004916705120843665
FAM20B,0.0010785679952405218,-0.014765801194756862
FAM210A,-0.04351601118543017,0.016817709293045015
FAM212A,-0.025070999074105565,0.007508100704533754
FAM212B,-0.04692887050796852,-0.0004148536887957677
FAM213A,-0.005868007216000598,0.011097388265200955
FAM213B,0.04933062957263745,0.004015756534935705
FAM214A,-0.07189933058900555,0.0173502286312251
FAM214B,0.025306415661579006,0.010396024818211514
FAM216A,-0.05716234044690568,-0.006129487014072024
FAM217B,0.016529144186717297,0.011516111223792425
FAM218A,0.009695712067346275,-0.008777439180840065
FAM219A,-0.011234511439774629,0.002715028619935487
FAM219B,0.015295647808039867,-0.0027133310704950567
FAM21A,-0.007839256955128824,-0.007382789282987506
FAM221A,0.011987986996836404,-0.0154367493559999
FAM222B,0.01663350865867819,-0.03284644473966702
FAM234A,-0.00637972533361362,0.00569550002458561
FAM26F,0.033640161803610964,0.0029172475890211864
FAM30A,-0.0222563004814355,0.008089548264401456
FAM32A,-0.004731620397785308,0.014776118035424892
FAM35A,-0.008245583536971246,0.021302332291259746
FAM3A,-0.015581058344581174,0.013287264635776811
FAM43A,-0.018774101963382448,-0.004760780240479375
FAM45A,0.0015649125892815748,-0.0002091908811838232
FAM46A,0.06648260393407503,0.030529691148839758
FAM46C,-0.11565623353030054,0.009850213589074872
FAM49B,0.05782755371281615,0.008437074411176243
FAM50A,0.012867491005202564,0.013023413317944455
FAM50B,0.017724691779343594,0.008277895489918904
FAM53A,-0.0062246086005929655,-0.001673681575225077
FAM53B,-0.010695483065861617,-0.017318583874681184
FAM53C,-0.032780480002140976,-0.011435190874041117
FAM57A,0.035514763416342264,0.01536084941954736
FAM58A,0.03356569388093234,0.0075643765228089665
FAM63A,0.07610063358287963,0.012121259330156304
FAM64A,-0.014493202796505017,-0.013007717943250197
FAM65A,-0.0001423496646734679,0.009001597282312769
FAM65B,0.05411762092996082,-0.00549819952197054
FAM69A,-0.045706532799740594,0.0051773123682364195
FAM72A,-0.014789487431658825,-0.014853046552726045
FAM76B,0.0035548088582338304,-0.025520281239363327
FAM81A,-0.013689915975129882,0.014867057943130757
FAM83D,0.012193402330785398,-0.026438265928891685
FAM83F,0.0006325350692579341,-0.0041625218552497414
FAM86B3P,-0.018772781201350945,0.005857520084600549
FAM86DP,-0.004205087520255014,-0.008215243848265604
FAM86FP,0.0020258813847223263,0.02453727894774154
FAM89A,0.017815415918922186,-0.020711382556307854
FAM89B,0.023544242007311894,0.002351801788791915
FAM8A1,-0.009695313503418724,-0.02909363516114438
FAM91A1,-0.008113179240524402,-0.004629111496848547
FAM92A1,-0.009400272717428828,0.011487630771016128
FAM95A,-0.026936832971612472,0.03752431672753009
FAM96A,-0.001803087141896672,-0.00709259796070395
FAM96B,0.006110102389337839,0.007166932936089929
FAM98A,-0.02356413486540698,-0.01147293227595077
FAM98C,-0.027029061688030473,-0.027562157389030454
FAN1,-0.05106633577496881,-0.0004255724065946432
FANCA,0.02281436922309714,-0.019318522581630027
FANCB,-0.022372815622440978,0.0025399611229138743
FANCC,0.020458583486930384,0.003464389421071455
FANCD2,-0.017797160401216067,0.00041517575082966547
FANCE,-0.01920361413789769,0.0011713622423602003
FANCF,0.009744113217097113,0.004880809630897942
FANCG,-0.00677886744486324,-0.0091832168487231
FANCI,-0.009658235673117552,-0.0062415531878684295
FAR1,0.0168378783908647,-0.014652300885412996
FAR2,0.005675748447150609,-0.0350431682202681
FARP2,-0.009943511469719085,0.004404990075473257
FARSA,0.0006610774425284014,-0.013432796949063889
FAS,0.021403366433013018,0.0013965292009042085
FASTK,-0.026520079988228445,-0.0017243228815167961
FASTKD2,0.002790907043712046,-0.011021437477895019
FASTKD3,0.0024385649056150064,-0.02210442129927629
FASTKD5,0.0035650676710206474,-0.01396284103580716
FAT1,-0.04623681601656393,0.007289046251886928
